job_id,exp_lvl_id,emp_type_id,cmp_size_id,comp_loc_id,emp_residence_id,industry_id,remote_ratio,edu_level_id,primary_lang_id,manages_people,team_size,certifications_count,weekly_hours,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score
11,3,2,2,2,2,6,0,2,3,0,8,2,49.3,139442,0.04,8.8,6.1
3,4,2,3,2,2,2,50,2,1,0,9,0,35.4,144164,0.086,10.1,7.6
6,2,2,2,2,2,8,0,1,1,0,7,4,36.3,130174,0.006,14,6.6
2,5,2,3,2,2,1,100,1,1,1,10,3,48,273212,0.009,16.8,7.3
4,3,2,3,1,3,1,0,1,1,0,13,0,44.2,32271,0.1,3.4,4.7
3,2,1,1,1,6,5,100,4,5,0,5,1,49.7,24470,0.61,12.5,6.4
1,2,2,1,2,2,2,50,2,1,0,15,4,44,118264,0.399,12.1,6.4
12,1,1,2,11,6,10,0,2,2,1,6,2,56,137678,0.026,16.8,7.2
3,2,2,3,2,2,7,100,2,1,0,7,0,47.8,127206,0.126,14.2,5.8
11,2,2,2,12,12,7,100,2,1,0,6,3,49.4,99812,0.062,10.9,6.5
10,4,2,3,8,6,3,0,5,1,0,15,1,44.8,90217,0.094,5.1,6.5
6,4,2,2,2,2,5,0,5,4,0,10,0,42.4,123410,0.004,7.9,6.4
6,2,2,1,8,6,2,50,2,1,0,11,1,55.3,62899,0.555,16.4,5.1
12,3,2,3,5,1,6,100,2,2,0,7,2,40.4,64288,0.047,5.3,8.5
10,1,2,1,10,9,6,0,1,1,1,4,1,53.4,121176,0.555,19,4.9
4,4,2,3,2,2,4,0,1,1,0,10,1,43.2,119704,0.179,6,9.2
1,4,2,3,2,2,5,0,5,1,0,3,5,55.7,122662,0.014,13.4,6.8
3,5,2,2,2,2,2,50,1,1,1,4,2,49.5,213850,0,15.6,5.5
10,2,2,3,7,7,5,50,2,4,0,8,0,38,116915,0.22,21,8.4
1,3,2,1,1,3,5,50,2,4,0,15,1,38.3,18062,0.401,7.9,4.8
3,4,2,3,1,3,5,0,5,1,0,8,1,47.6,45667,0.174,7.1,6
6,3,2,3,1,3,2,0,2,1,0,5,4,42.2,20037,0.057,8.4,5.5
9,1,2,3,1,3,2,0,1,1,1,10,2,29.1,49518,0,13.5,4.7
2,4,2,2,9,8,6,0,5,1,0,8,2,44.4,76203,0,12,5.8
10,1,2,2,2,2,3,0,2,2,1,6,5,50.6,126480,0.047,12.2,7.3
3,2,3,2,11,11,5,50,1,1,0,12,5,47.9,115031,0.021,11.5,8.1
8,4,2,3,2,2,1,0,2,1,0,11,2,47.9,148398,0.071,8.1,9.4
1,2,2,1,1,3,5,100,1,4,0,7,1,36.8,40535,0.467,8,6.2
10,3,2,2,1,3,6,50,5,1,0,9,1,40.4,37558,0.01,2.4,5.8
4,1,2,2,2,2,5,50,2,1,1,7,0,40.2,230131,0,22.2,9.9
3,4,2,3,2,2,5,0,1,2,0,9,2,52.6,167490,0.097,15.5,6.6
7,4,1,3,7,7,10,0,1,1,0,11,3,51.9,41589,0.09,9.6,7.1
7,2,2,1,10,9,1,0,1,2,1,8,1,37.6,165422,0.27,14.4,5
10,4,2,2,11,11,6,100,2,2,0,8,2,35.3,122869,0.046,10.7,7.7
11,2,2,2,7,7,5,50,2,1,0,9,1,51.5,102966,0.068,6,6.6
4,5,2,1,1,3,8,0,1,1,1,8,0,42,54476,0.05,13.3,3.7
12,2,2,1,2,2,5,50,1,1,0,10,3,48.2,145416,0.186,9.4,4.5
6,3,2,3,2,3,5,100,2,2,0,7,0,46.3,53530,0.056,3.5,6.3
5,4,3,3,1,10,1,50,5,1,0,6,1,40.8,36230,0.137,9,6.7
3,2,3,3,2,2,5,50,3,1,0,9,3,40.5,179894,0.171,13.5,9.6
10,2,4,3,2,2,2,0,2,2,0,12,1,38.9,88646,0.066,12.7,7.7
8,3,2,2,3,10,2,100,1,1,0,8,2,41.7,35994,0.02,5.8,6.5
8,4,2,2,1,3,1,0,5,1,0,5,2,51.3,66476,0.019,0,5.7
2,4,2,1,11,2,2,100,1,6,0,7,1,47.8,89291,0.516,16.5,6.5
6,4,2,3,1,3,5,100,2,2,0,8,4,49.6,29254,0.074,4.2,4.5
4,4,2,3,1,3,2,0,2,1,1,10,1,45.6,37664,0.122,9.7,6.1
4,1,2,3,1,3,1,0,5,4,1,9,2,52.7,73224,0.084,18.7,5.1
7,4,2,3,2,2,1,50,3,6,0,6,2,36.2,125233,0,3.5,6.9
4,4,2,3,5,5,7,100,4,1,0,9,0,52.6,91800,0,4.2,5.3
3,4,2,2,11,2,5,100,1,1,0,7,3,39.1,126636,0.059,8.2,8.5
4,4,2,2,2,11,6,0,1,3,0,9,2,39.6,113944,0.058,7.1,6.5
1,1,2,2,9,8,3,0,1,1,1,9,3,44.2,46651,0,10.2,7.3
3,4,2,1,11,11,9,0,5,2,0,9,3,44.3,80786,0,4.3,5.9
5,3,2,3,11,11,9,100,2,1,0,15,1,49.5,59759,0.128,11.3,8
12,2,1,3,6,2,7,100,2,3,0,2,2,46.9,68034,0,12.2,6.9
10,3,3,2,12,12,5,0,1,1,0,5,1,29.9,57170,0.034,0,6.6
4,4,2,2,6,5,2,50,1,1,0,13,3,29.8,103892,0.038,10.3,9.1
9,3,2,1,1,3,5,0,1,4,0,6,4,44.1,33753,0.544,0,7.8
9,4,2,3,11,11,4,0,1,1,0,16,3,40.2,85703,0.112,10.3,6.3
4,3,2,3,9,2,5,0,3,2,0,17,3,35.2,29434,0.042,8.9,6.8
9,1,2,3,8,6,5,0,2,4,1,11,2,40.1,144068,0.078,15.4,6.7
12,4,2,3,10,9,1,0,4,2,0,7,0,47.9,111213,0,5.5,6.3
4,2,2,1,8,6,10,50,1,1,0,10,1,45.1,75267,0.496,12.6,7.5
11,4,3,3,12,12,3,0,5,2,0,7,3,33.2,69961,0.05,15,7
1,4,2,2,2,2,3,50,5,1,0,4,4,46.9,78793,0,10.6,6.4
10,2,2,3,2,2,10,50,1,3,0,9,1,52.8,134811,0,11,7.1
1,4,2,3,2,2,1,50,1,2,0,5,3,41.4,86485,0.097,12.9,4.9
11,3,2,1,2,2,1,0,2,1,0,6,0,42.3,93622,0.838,4.8,6.8
5,2,2,3,2,2,10,50,2,1,0,10,1,46,117792,0,16.5,4.6
8,3,2,1,12,12,6,100,2,2,0,8,0,46.9,53470,0.302,13.1,5.3
6,4,2,2,2,2,5,0,1,1,0,4,3,43,87859,0.01,7.7,6.4
10,1,2,2,4,4,3,0,2,2,1,16,2,53,119691,0.057,14.9,6.2
6,4,2,1,2,2,8,100,5,1,1,9,1,45.4,99478,0,11.5,6.2
10,1,2,2,12,12,3,0,1,2,1,5,2,51.1,71445,0.047,23,5.7
10,3,2,1,1,2,7,100,1,1,0,7,0,39,24780,0.596,11.7,5.7
4,2,2,3,2,2,5,50,1,1,0,13,1,42.7,162724,0.077,2.5,7
4,4,2,3,1,3,8,0,2,2,0,10,3,34,27889,0.066,9.1,5.4
9,5,2,3,6,5,9,50,2,1,1,11,1,45.7,217158,0.116,17.9,10
4,1,2,3,1,3,4,50,5,1,1,7,3,41,46473,0,6.8,5.6
4,4,2,3,2,2,2,0,1,1,0,10,1,41.5,105009,0,13.1,7
11,3,1,3,4,4,10,0,4,1,1,8,1,42.4,31521,0.074,5.4,5.7
8,2,2,3,7,7,5,50,2,1,0,11,0,48.4,122590,0,9.2,6.2
4,4,1,1,2,2,6,50,3,1,0,8,4,48.2,38136,0.388,12.9,5
9,4,2,2,2,2,3,50,2,1,0,9,1,40,122307,0.019,5.2,7
12,2,2,2,6,5,5,50,2,1,0,7,3,47.4,167119,0.03,9.4,7.7
3,4,2,3,2,2,9,0,2,2,0,9,3,49.4,153528,0.105,10.1,6.1
5,4,2,3,2,2,9,100,2,1,0,9,1,42.3,106310,0.049,6.6,9.1
3,4,2,3,1,3,5,0,3,6,0,5,1,45.2,29760,0.158,8.8,4.3
12,4,2,3,2,2,6,100,1,1,0,11,2,43.8,132502,0.014,13,5
4,1,4,3,7,11,6,100,1,2,1,7,1,50.1,136103,0.137,17.5,8.5
3,5,2,3,11,11,5,0,2,1,1,6,3,57.3,266884,0.256,15.5,6
1,4,2,2,11,11,7,0,2,2,0,6,4,53.4,108463,0.004,3.4,8.7
4,2,2,1,5,1,7,50,2,1,0,8,2,45,95147,0.369,12.8,7.4
7,2,2,1,2,2,5,50,1,5,0,7,1,43,170167,0.423,9.1,6.3
11,4,2,3,5,6,5,100,5,3,0,5,0,37.1,125157,0.179,9.6,7.9
11,4,2,1,9,8,1,0,3,1,0,5,2,40.1,45559,0.779,4.8,7.1
4,4,2,1,4,4,5,100,1,1,0,4,1,31.8,67370,0.054,12.8,6.7
11,4,3,1,8,6,4,0,5,1,0,5,3,35.3,60663,0.79,9.2,7.9
1,2,4,2,1,3,2,0,5,1,0,5,2,42.3,36556,0,13.7,6.5
4,3,2,1,2,2,10,0,2,4,0,8,3,48.7,98476,0.416,7.3,5.9
7,4,2,3,2,2,4,100,5,1,0,5,3,42.6,151509,0.174,5.5,9.9
5,4,2,2,11,11,5,0,2,2,0,13,2,51,103788,0.028,9.5,5.1
3,2,2,1,2,2,8,0,2,1,0,11,1,44.8,145671,0.401,17.9,5.6
11,2,2,3,2,2,7,50,5,2,0,3,2,52.5,132652,0.086,6.4,6.7
4,4,2,3,2,2,1,0,4,6,0,9,0,39.6,139781,0,13,8.6
12,1,2,3,1,3,1,100,1,2,1,11,2,46.6,57391,0.063,13.5,7.2
4,4,2,3,2,2,5,0,5,2,0,4,3,47.5,166659,0,6.6,6.5
9,2,2,3,1,3,4,100,2,3,0,4,3,43.9,47128,0,11.7,4.3
8,4,2,2,2,2,5,50,4,1,0,3,2,39.3,119864,0,6.3,6.8
2,2,2,3,4,6,6,100,1,1,0,9,0,43.9,116269,0.151,19.7,7
1,2,2,2,2,2,9,0,1,1,0,11,1,53,94688,0,14.4,4.9
3,4,2,2,4,4,1,100,1,3,0,8,1,38.7,132410,0.018,17.8,6.2
4,1,2,3,8,6,1,100,5,1,1,7,3,48.2,282289,0.05,21.1,5.6
4,1,3,3,1,9,1,50,2,4,1,8,2,39.3,58870,0.204,13.5,6.6
1,1,2,3,10,9,1,50,5,6,1,8,2,40.7,151010,0.118,16.4,7.9
11,4,2,1,1,3,2,50,1,1,0,7,1,45,25363,0.47,10.8,4.3
4,3,2,2,2,2,5,0,3,1,0,8,2,48.1,96559,0.026,4.8,5.6
1,4,2,2,8,6,5,50,5,1,0,10,0,33.7,124633,0.013,16.5,7.6
8,2,2,3,1,2,1,0,3,1,0,6,1,49.1,36664,0,16.9,5.6
10,3,2,3,2,2,2,0,1,4,0,6,2,46,84060,0.034,9.4,6.1
7,4,2,3,1,3,5,100,2,1,0,8,4,48,45371,0.013,10.2,6.1
10,3,2,3,2,2,3,50,1,1,0,10,2,41.4,81526,0.093,7.9,7.9
3,4,2,2,2,2,3,100,1,2,0,6,1,42.5,154214,0.012,5.6,6.7
3,4,2,1,1,3,1,0,2,3,0,11,2,42.8,37088,0,9.9,6.8
5,3,2,3,10,9,5,0,1,1,0,13,1,37.3,57875,0.022,14.6,5.8
8,3,2,1,10,11,1,100,3,1,0,4,2,50.6,64408,0.441,8.3,6
4,4,2,2,2,2,5,0,1,3,0,9,3,39.3,152308,0.022,9.1,5.5
12,3,3,2,2,2,5,50,2,1,0,8,1,37.1,94361,0.056,2.2,6.7
10,5,2,3,11,11,1,100,1,2,1,6,2,59.7,220647,0.218,16.5,7.1
10,1,2,2,6,5,3,50,1,1,1,6,2,52.2,126884,0.026,13.7,6.1
4,2,2,3,2,2,6,0,1,1,0,8,3,45.3,147110,0.227,4.1,6.3
4,4,2,2,9,8,5,50,1,1,0,7,4,37.6,56205,0.033,8.7,7
4,2,4,3,2,2,5,50,2,1,1,10,0,53.4,215858,0.155,5.7,6.9
3,2,3,3,2,2,2,50,5,3,0,6,2,41.7,184990,0.127,15.1,10
11,2,2,3,6,5,1,50,2,4,0,2,1,46.1,169911,0.081,13.7,9.3
1,2,2,3,3,10,1,50,2,1,0,10,1,50.1,34119,0.162,15.3,5.5
4,4,3,2,2,2,5,50,1,1,0,6,1,44.1,122233,0,10,7.1
4,2,2,1,2,2,2,100,5,1,0,11,2,44.5,131090,0.481,13.4,7.9
7,4,2,2,11,11,2,50,3,1,0,7,1,41.3,102105,0.018,18,7.4
1,4,2,1,11,11,9,100,2,1,0,4,1,37.3,50481,0.055,13.7,8.2
10,2,1,2,2,2,3,100,4,3,0,7,6,44.2,73136,0.027,3.8,6.8
1,3,2,1,2,2,5,50,2,1,0,11,2,53.5,59816,0,6.6,5
12,1,2,1,11,11,5,0,1,4,1,7,1,58.3,127968,0.334,19.2,5.1
1,2,2,2,2,2,5,100,5,1,1,7,0,38.3,212103,0.015,13.5,8.2
11,4,2,3,2,2,10,50,1,2,0,10,2,40.5,164005,0.154,6.8,6.1
2,4,2,2,9,8,5,0,5,1,0,5,3,38.4,72853,0.04,7.6,6.4
1,4,2,1,1,3,5,50,1,1,0,5,0,46.2,29446,0.174,9.5,6.8
9,5,1,3,2,5,5,100,1,2,1,4,2,60.6,186106,0.093,21.1,7.6
8,4,2,3,11,11,5,50,1,1,0,8,2,49.9,107512,0,11.5,8.3
1,4,2,1,2,2,2,50,2,2,0,7,0,47.7,74697,0.082,5.1,7.4
4,2,2,3,5,1,7,0,1,1,0,10,4,48.2,124995,0.286,11.2,6.4
11,4,3,3,6,5,8,100,3,1,0,9,2,53.1,95475,0.178,12.9,9.2
4,3,2,2,1,3,5,0,3,3,0,6,2,33.6,28433,0.007,5,6.7
6,4,2,3,2,2,9,100,5,2,0,5,2,38.5,90311,0.075,13,6.1
7,1,2,2,11,11,2,50,1,6,1,8,4,53.8,303837,0.054,13,7.6
3,2,2,3,9,8,6,50,4,1,0,5,1,44.7,62387,0.031,21.7,5.4
12,1,2,1,2,2,5,0,2,6,1,7,3,52.1,180699,0.328,14.5,9.9
10,4,2,3,2,3,5,0,1,4,0,11,1,43,146948,0.2,11.5,8
12,2,2,1,1,3,1,100,2,1,0,10,2,46.4,53366,0.368,20.2,6.5
1,4,2,1,1,3,1,0,2,1,0,12,2,46.2,23831,0.265,6.5,4.2
3,2,2,1,6,5,2,0,1,1,0,6,1,45.6,81506,0.405,8.9,9
7,4,3,2,1,3,5,100,2,2,0,8,0,46.5,46762,0.043,10.2,7.8
1,1,2,3,1,3,9,0,1,1,1,5,0,45.3,37470,0.023,10.9,7.1
9,2,2,1,2,2,1,0,2,2,0,10,2,40.1,195100,0.015,17.5,4.7
10,4,2,1,1,3,2,100,2,1,0,11,2,38.2,25203,0.047,6.6,5.3
9,3,2,2,3,10,5,0,2,2,0,9,1,53.9,33860,0.034,0,3
10,4,2,2,3,10,6,0,1,4,0,7,1,35.1,49142,0,13.3,5.5
10,2,2,3,6,5,2,0,1,4,0,6,2,51.2,104982,0.252,8.8,6.5
10,2,2,3,3,10,7,50,1,1,0,10,4,55.6,48052,0,14.5,7
12,4,2,2,2,2,1,0,3,1,0,7,6,40,122587,0.059,6,7.7
4,1,4,3,5,1,6,50,3,1,1,10,2,43.1,137409,0,15.4,5.9
1,4,2,1,9,8,4,0,1,1,0,11,2,44.1,23227,0.859,4.6,3.9
5,2,2,3,2,2,5,50,2,2,0,11,2,60.3,129545,0,15.3,5.6
2,3,2,3,2,2,1,50,2,1,0,9,2,39,135513,0.131,7.2,6.9
10,3,2,2,11,11,2,50,5,2,0,9,3,45.7,85211,0.018,16.1,6.2
11,4,2,3,2,2,1,0,3,2,0,12,3,35.8,157330,0.181,17.1,7.7
3,3,2,2,2,1,3,100,1,1,0,6,2,55.8,91648,0.079,6.3,5.5
6,1,2,2,9,2,7,100,5,2,1,5,2,56,81781,0.048,12.4,5.6
6,2,2,1,2,2,1,0,2,1,0,3,2,45.3,108468,0.26,16.2,6.2
3,5,2,3,6,5,1,0,1,1,1,10,0,39.5,144564,0.095,20.5,8.1
11,2,2,3,2,2,1,0,2,3,0,10,2,42,229569,0.054,16,6.8
4,4,2,3,1,3,3,50,5,1,0,10,0,55.5,28373,0.065,8.5,5.1
1,4,2,2,8,6,1,0,1,2,0,6,1,39.3,62856,0,7.1,8.4
12,4,4,3,1,3,1,0,1,1,0,9,1,50.4,25309,0.054,15.8,5.6
2,5,2,1,6,5,2,50,2,1,1,5,4,44.1,153114,0.31,22.8,7.6
10,2,2,1,1,3,6,0,5,1,0,6,2,43.2,37166,0.4,19,5.1
9,2,2,2,8,6,6,50,1,1,0,7,2,43.3,149828,0.026,11.8,8.8
8,4,2,3,1,3,1,100,2,1,0,8,2,47.4,45645,0,9.7,5.8
3,2,2,2,2,2,1,50,2,2,0,3,2,51.7,231925,0.056,6.7,7.2
4,4,2,3,2,2,9,0,1,7,0,6,1,43.4,119998,0.044,5.8,5.6
1,4,2,3,6,5,9,0,3,1,0,5,1,42.7,41077,0.225,10.6,7.5
5,4,2,3,2,2,4,100,2,1,0,2,2,40.1,69533,0.124,9.3,6.7
1,4,2,1,1,3,3,100,2,1,0,6,1,42.9,26246,0.245,10.1,3.1
6,4,2,2,7,7,8,0,2,1,0,4,2,54.7,70134,0.009,7.6,5.7
4,4,2,3,4,4,6,0,2,4,0,9,1,41.5,76327,0.006,13.5,6.6
1,3,2,3,1,3,5,50,1,1,0,8,1,36.3,19388,0.031,4.6,5.8
7,2,2,2,2,2,5,0,5,1,0,8,0,49.6,372347,0.061,14.8,6.1
6,2,2,3,2,2,1,0,5,1,0,9,0,54.8,144659,0.039,13.2,5.4
4,2,2,1,11,11,7,0,2,1,0,6,2,53.2,106419,0.385,13.6,4.7
1,2,2,3,1,3,8,0,4,1,0,4,2,49,29057,0.195,15,7.1
12,2,1,1,1,3,5,50,3,1,0,6,2,43.6,24992,0.198,13.6,7
11,1,1,3,6,5,8,50,2,7,1,3,2,49.5,116255,0.159,19.9,5
9,3,2,1,2,2,5,0,2,1,0,11,1,49.5,73508,0,6.8,5.8
11,2,2,3,6,11,5,100,2,2,0,5,3,49.8,133453,0.078,12.7,6.3
4,4,2,3,5,1,1,0,1,2,1,7,1,29.3,127494,0.027,5.6,6.4
3,2,2,1,5,1,8,100,1,1,0,8,3,39.5,150407,0.478,7.5,5.6
4,4,2,2,8,6,9,0,2,1,0,6,0,43.3,91855,0,11.2,7.6
1,3,2,3,1,3,6,50,1,1,1,9,3,41.1,17715,0.032,1.1,5.6
4,4,2,3,2,2,3,50,1,6,0,5,1,48.7,99728,0.086,5.1,5.5
12,4,4,3,2,2,6,0,2,1,0,9,1,57.2,122628,0.035,2.3,6.5
7,4,3,3,2,2,5,100,2,5,0,7,1,47.9,113049,0,8.6,5.8
6,3,3,1,6,5,9,100,2,1,0,4,0,41,30380,0.083,9.7,6.8
1,3,3,1,5,1,7,50,2,2,0,7,0,44.3,33376,0.263,4.5,6.4
5,5,2,1,1,2,5,100,2,1,1,4,2,50.5,57216,0.524,11.5,7.6
10,3,2,3,2,2,7,50,4,1,0,2,0,44.4,88492,0.035,10.9,8.7
6,4,2,3,1,3,7,50,1,1,0,11,1,40.6,29454,0.09,7.9,4.5
1,4,3,3,5,1,5,50,2,1,0,13,1,51.7,122308,0.267,11.6,7.2
3,4,1,2,8,6,5,0,1,1,0,9,0,38.7,89028,0.033,8.4,6.3
10,4,2,2,7,7,8,0,4,2,0,9,4,41.9,59322,0.015,11.5,4.5
3,4,2,2,5,1,8,50,1,6,0,15,2,37.9,84486,0,7,5.8
7,4,2,2,1,3,3,0,2,1,0,12,0,42.9,28504,0.024,8.7,6.5
6,3,2,3,8,6,6,100,4,1,0,6,0,37.8,33522,0.1,9,10
4,2,2,2,2,6,6,100,1,1,0,7,2,53.1,170490,0,11.3,7
10,4,2,3,2,2,1,0,1,1,0,8,3,42.3,146434,0.145,12.8,6.7
11,2,2,1,8,6,6,0,2,4,0,6,3,50.5,95693,0.645,15.2,7.8
12,3,4,1,11,11,1,100,2,1,0,3,3,39.6,57166,0.413,4,7.6
6,4,2,3,6,5,6,0,5,1,0,6,4,44.1,56783,0.051,12.3,6.5
5,4,2,3,2,2,7,100,2,1,0,7,1,41.1,118810,0,1,8.1
6,1,2,3,1,3,1,0,2,1,1,12,1,40.6,56554,0.191,23.6,6.4
5,2,2,2,7,7,6,50,1,2,0,11,3,40.9,97560,0.013,14.7,9.5
4,3,2,2,2,2,5,50,1,1,0,6,1,43.2,92247,0.037,5.3,7.6
7,2,4,2,11,11,6,0,2,1,0,10,0,43.1,148261,0,16.3,4.4
1,3,2,1,9,8,5,0,2,1,0,7,0,37.3,25680,0.381,3.9,7.1
3,4,3,2,2,2,1,0,2,1,0,4,0,38.4,165744,0.017,13.3,9.3
11,4,2,1,2,2,5,100,1,1,0,5,2,35.2,113000,0.663,5.4,8.2
11,4,2,1,8,6,3,50,1,1,0,7,1,46,78384,0.369,10.3,7.5
12,3,2,3,2,8,1,0,4,1,0,8,3,35.1,106841,0.182,10.8,7.9
11,3,2,3,1,3,6,100,1,3,0,12,7,44.6,27190,0.084,10,7.5
10,2,2,3,1,3,5,100,2,1,0,5,2,51.3,54357,0.015,7.4,6.8
9,4,4,3,2,2,5,0,4,1,0,8,1,43.3,119184,0.12,12.6,7.8
12,2,2,2,2,2,5,100,2,2,0,10,1,42.2,161529,0.063,9.4,8.2
10,1,2,3,1,3,2,0,2,1,1,7,4,50.9,49444,0.084,13.4,5.5
2,4,2,1,2,2,7,0,1,1,0,12,0,54.8,104857,0.223,12.2,5
1,3,2,3,2,1,1,100,3,5,0,4,2,40,52500,0.123,0.3,4
3,4,2,2,8,6,4,0,5,1,0,7,3,39.9,100791,0.002,21,8
3,4,2,1,2,2,6,0,5,5,0,4,0,42.2,132217,0,10.7,8.5
1,4,2,1,2,2,7,50,3,6,0,7,3,52,65521,0.351,7.9,4.4
4,3,2,3,11,11,2,100,2,6,0,7,4,51.8,76860,0,0,5.9
4,2,2,2,2,2,4,0,2,1,0,7,1,36.6,157717,0.078,15,6.7
5,3,2,2,11,11,8,0,2,1,0,7,1,43,56459,0.048,10.2,5.7
10,4,2,3,2,2,1,50,3,1,0,9,1,43.9,107505,0.039,13.7,9.1
4,3,2,3,11,11,3,0,1,1,0,9,4,38.4,52328,0.079,7.8,5.3
10,2,2,3,12,12,7,100,2,2,0,10,2,40.5,89299,0.13,19.6,6.2
2,2,1,3,2,2,6,0,2,1,0,7,4,57.7,67541,0,14,6.1
8,2,2,3,8,6,2,50,2,1,0,3,1,47,127189,0.224,8.8,5.9
11,3,2,2,7,7,6,0,1,1,0,5,2,47.6,47881,0.002,3.7,6.3
8,3,2,2,2,2,9,50,5,1,0,12,3,40.6,171744,0,11.1,8.9
11,3,2,1,7,7,5,0,1,1,0,8,0,48.2,67362,0.266,8.1,5.6
9,3,2,3,2,2,2,100,1,1,0,11,1,46.9,114050,0.012,9.3,5
3,3,3,3,11,11,9,50,1,1,0,8,1,40.7,61399,0.064,3.5,4.3
6,2,2,3,2,2,9,100,1,1,0,6,2,58.2,109227,0.171,17.4,5.6
10,4,2,3,2,2,1,0,1,3,0,8,0,48.6,141805,0.147,4.9,6.3
3,3,3,1,2,2,1,50,3,1,0,7,2,52.4,68905,0.568,2.5,6.9
4,3,2,3,10,9,6,0,2,5,0,5,1,47.7,59699,0.128,5.9,7.1
1,2,2,3,5,1,5,0,1,1,0,8,2,50.6,73331,0.168,19.1,5.8
11,5,2,3,11,11,6,50,1,2,1,8,2,40.7,161922,0,17.9,7.7
10,1,2,2,4,4,8,50,4,1,1,10,5,47,161871,0,20,8.2
6,3,2,2,8,6,7,50,1,2,0,10,1,39.4,53726,0,7.4,7.5
4,2,2,3,12,12,9,0,2,3,0,4,4,46.3,71369,0.046,8.2,4.3
10,2,2,1,11,11,1,0,3,1,0,5,1,51.5,116876,0.777,14.9,6.2
1,2,2,3,2,2,5,0,2,1,0,4,5,36.7,141600,0.236,4.5,6.7
4,4,2,3,2,2,5,0,5,1,0,9,2,36.4,154662,0.032,6.3,6.8
4,5,2,3,12,12,1,50,5,6,1,8,1,46,190222,0,25.8,6.5
10,4,2,3,2,2,3,50,3,1,0,7,2,41.3,91455,0.032,9,5.8
1,5,2,1,10,9,7,100,2,2,1,8,4,51.9,110526,0,13.5,8.4
11,4,2,1,2,2,5,0,2,1,0,6,3,38.1,138558,0.02,9,6
1,4,3,1,2,2,6,0,5,4,0,7,0,49.8,85239,0,5.3,5.3
4,2,4,2,2,2,5,0,5,2,0,7,6,42.6,162004,0,4.3,7.9
2,2,2,3,1,2,3,0,5,3,0,9,1,41.8,51943,0.067,11.4,4.5
5,1,2,3,12,12,6,50,5,2,1,8,1,48.9,113330,0.107,14.9,8.3
11,1,3,3,7,7,5,50,4,3,1,13,3,45,119846,0.225,15.7,7.2
3,4,2,1,2,2,3,0,1,4,0,10,1,39.4,98144,0.457,7.4,7.1
3,4,2,3,2,2,5,0,2,4,0,6,0,37.8,181438,0.289,10.9,6.5
4,1,2,3,1,3,3,100,4,1,1,11,1,43,41126,0.274,10.8,7.2
7,3,4,1,9,8,5,0,2,2,0,8,1,35.1,46677,0.297,4.3,6.5
10,4,2,3,3,10,5,0,3,3,0,8,3,47.2,36551,0,9.1,6.7
9,2,2,1,12,6,2,100,3,4,0,10,0,46.4,93575,0,8.5,8.5
4,1,2,1,5,1,5,100,2,2,1,9,0,58.4,122655,0.316,22.1,5.9
6,4,2,3,2,2,4,0,5,1,0,5,4,48.9,70032,0,4.4,3
8,2,4,3,2,2,6,50,5,2,0,8,1,43.3,172765,0.143,14.1,6.4
11,2,2,1,1,3,5,0,1,1,0,10,3,46,55431,0.04,14.1,10
9,2,2,2,1,3,5,0,1,6,0,3,3,40.9,54128,0,9.1,3.5
6,3,2,3,2,2,5,50,1,4,0,15,0,38.3,54849,0,6.2,6.6
4,3,2,1,1,3,2,100,2,2,0,10,1,41.7,18196,0.384,2.4,7
10,1,3,3,2,2,6,50,1,1,1,7,2,56.1,198639,0.124,20,5.1
7,4,2,3,7,7,5,100,3,1,0,13,3,47.3,97056,0.107,8.7,8.1
12,3,2,2,2,2,1,100,1,1,0,10,0,41.1,127456,0,5.7,6.8
6,2,2,1,2,2,5,100,1,5,0,9,1,39.6,104457,0,16.2,5.1
10,1,3,3,11,11,5,0,3,4,1,6,3,34.9,112331,0.235,16.3,10
5,2,2,3,7,7,7,0,1,2,0,8,1,52.6,66438,0.1,15.1,5.3
5,3,3,3,7,7,5,100,2,2,0,10,1,41.1,41090,0,4.4,6.9
5,2,2,1,2,2,5,0,1,5,0,11,3,35.7,141629,0.471,7.5,6.2
7,2,2,2,1,3,7,0,2,1,0,7,1,46.3,49419,0.021,16.3,5.1
8,3,2,3,1,3,7,0,1,1,0,11,3,48,19450,0.119,2.5,5.7
6,1,2,3,12,12,3,0,2,2,1,9,2,42.7,59234,0.146,13.7,6
4,4,2,1,6,5,7,50,1,2,0,10,1,39.6,56879,0.142,9.1,8.6
1,2,3,2,7,7,5,0,5,4,0,8,4,51.6,94764,0,16.4,4.9
3,4,2,3,6,5,7,0,2,1,0,5,3,40.2,72977,0.324,9.7,7.8
10,5,2,1,1,3,2,100,2,1,1,11,6,49.7,38161,0.193,21.3,5.7
11,4,2,1,11,11,1,0,2,1,0,6,2,48.2,127553,0.215,13.2,7.9
4,2,2,2,2,2,1,0,2,1,0,10,5,40.1,213832,0,12.7,6.5
10,3,2,2,2,2,5,50,1,1,0,13,1,38.7,85860,0.001,5,5.5
8,2,2,1,5,1,5,100,1,2,0,10,0,43.2,146664,0.499,11.7,7.2
3,4,2,2,2,2,1,50,1,1,0,13,3,37.6,182504,0.004,6.2,9.1
6,2,2,3,1,3,5,50,1,2,0,11,1,41.6,46983,0.12,14.9,5.8
11,4,2,1,11,11,2,50,2,1,0,9,2,46,59209,0.435,10.1,8.3
